24850,22328,2,PESAWARAN,0
24994,24993,2,BANGKA,0
25072,24993,2,BELITUNG,0
25120,24993,2,BANGKA SELATAN,0
25181,24993,2,BANGKA TENGAH,0
25245,24993,2,BANGKA BARAT,0
25316,24993,2,BELITUNG TIMUR,0
25363,24993,2,KOTA PANGKALPINANG,0
25406,25405,2,KOTA TANJUNGPINANG,0
25429,25405,2,KEPULAUAN ANAMBAS,0
25471,25405,2,BINTAN,0
25533,25405,2,KARIMUN,0
25597,25405,2,NATUNA,0
25683,25405,2,LINGGA,0
25746,25405,2,KOTA BATAM,0
25824,25823,2,KEPULAUAN SERIBU,0
25833,25823,2,JAKARTA PUSAT,0
25886,25823,2,JAKARTA UTARA,0
25924,25823,2,JAKARTA BARAT,0
25989,25823,2,JAKARTA SELATAN,0
26065,25823,2,JAKARTA TIMUR,0
26142,26141,2,BOGOR,0
26611,26141,2,SUKABUMI,0
27026,26141,2,CIANJUR,0
27407,26141,2,BANDUNG,0
27714,26141,2,GARUT,0
28182,26141,2,TASIKMALAYA,0
28573,26141,2,CIAMIS,0
28960,26141,2,KUNINGAN,0
29369,26141,2,CIREBON,0
29834,26141,2,MAJALENGKA,0
30197,26141,2,SUMEDANG,0
30503,26141,2,INDRAMAYU,0
30851,26141,2,SUBANG,0
31135,26141,2,PURWAKARTA,0
31345,26141,2,KARAWANG,0
31685,26141,2,BEKASI,0
31896,26141,2,BANDUNG BARAT,0
32077,26141,2,KOTA BOGOR,0
32152,26141,2,KOTA SUKABUMI,0
32193,26141,2,KOTA BANDUNG,0
32375,26141,2,KOTA CIREBON,0
32403,26141,2,KOTA BEKASI,0
32472,26141,2,KOTA DEPOK,0
32547,26141,2,KOTA CIMAHI,0
32566,26141,2,KOTA TASIKMALAYA,0
32646,26141,2,KOTA BANJAR,0
32677,32676,2,CILACAP,0
32986,32676,2,BANYUMAS,0
33345,32676,2,PURBALINGGA,0
33603,32676,2,BANJARNEGARA,0
33902,32676,2,KEBUMEN,0
34389,32676,2,PURWOREJO,0
34900,32676,2,WONOSOBO,0
35181,32676,2,MAGELANG,0
35575,32676,2,BOYOLALI,0
35862,32676,2,KLATEN,0
36290,32676,2,SUKOHARJO,0
36470,32676,2,WONOGIRI,0
36790,32676,2,KARANGANYAR,0
36985,32676,2,SRAGEN,0
37214,32676,2,GROBOGAN,0
37514,32676,2,BLORA,0
37826,32676,2,REMBANG,0
38136,32676,2,PATI,0
38564,32676,2,KUDUS,0
38706,32676,2,JEPARA,0
38917,32676,2,DEMAK,0
39181,32676,2,SEMARANG,0
39436,32676,2,TEMANGGUNG,0
39746,32676,2,KENDAL,0
40053,32676,2,BATANG,0
40317,32676,2,PEKALONGAN,0
40622,32676,2,PEMALANG,0
40859,32676,2,TEGAL,0
41165,32676,2,BREBES,0
41480,32676,2,KOTA MAGELANG,0
41501,32676,2,KOTA SURAKARTA,0
41558,32676,2,KOTA SALATIGA,0
41585,32676,2,KOTA SEMARANG,0
41779,32676,2,KOTA PEKALONGAN,0
41831,32676,2,KOTA TEGAL,0
41864,41863,2,KULON PROGO,0
41965,41863,2,BANTUL,0
42058,41863,2,GUNUNGKIDUL,0
42221,41863,2,SLEMAN,0
42325,41863,2,KOTA YOGYAKARTA,0
42386,42385,2,PACITAN,0
42570,42385,2,PONOROGO,0
42897,42385,2,TRENGGALEK,0
43069,42385,2,TULUNGAGUNG,0
43360,42385,2,BLITAR,0
43630,42385,2,KEDIRI,0
43993,42385,2,MALANG,0
44417,42385,2,LUMAJANG,0
44643,42385,2,JEMBER,0
44923,42385,2,BANYUWANGI,0
45165,42385,2,BONDOWOSO,0
45407,42385,2,SITUBONDO,0
45561,42385,2,PROBOLINGGO,0
45916,42385,2,PASURUAN,0
46306,42385,2,SIDOARJO,0
46678,42385,2,MOJOKERTO,0
47001,42385,2,JOMBANG,0
47329,42385,2,NGANJUK,0
47634,42385,2,MADIUN,0
47856,42385,2,MAGETAN,0
48110,42385,2,NGAWI,0
48347,42385,2,BOJONEGORO,0
48805,42385,2,TUBAN,0
49154,42385,2,LAMONGAN,0
49656,42385,2,GRESIK,0
50031,42385,2,BANGKALAN,0
50331,42385,2,SAMPANG,0
50532,42385,2,PAMEKASAN,0
50735,42385,2,SUMENEP,0
51095,42385,2,KOTA KEDIRI,0
51145,42385,2,KOTA BLITAR,0
51170,42385,2,KOTA MALANG,0
51233,42385,2,KOTA PROBOLINGGO,0
51268,42385,2,KOTA PASURUAN,0
51306,42385,2,KOTA MOJOKERTO,0
51327,42385,2,KOTA MADIUN,0
51358,42385,2,KOTA SURABAYA,0
51550,42385,2,KOTA BATU,0
51579,51578,2,PANDEGLANG,0
51913,51578,2,LEBAK,0
52287,51578,2,TANGERANG,0
52593,51578,2,SERANG,0
52936,51578,2,KOTA TANGERANG,0
53054,51578,2,KOTA CILEGON,0
53106,51578,2,KOTA SERANG,0
53179,51578,2,KOTA TANGERANG SELATAN,0
53242,53241,2,JEMBRANA,0
53299,53241,2,TABANAN,0
53439,53241,2,BADUNG,0
53508,53241,2,GIANYAR,0
53586,53241,2,KLUNGKUNG,0
53650,53241,2,BANGLI,0
53727,53241,2,KARANGASEM,0
53814,53241,2,BULELENG,0
53972,53241,2,KOTA DENPASAR,0
54021,54020,2,LOMBOK BARAT,0
54123,54020,2,LOMBOK TENGAH,0
54260,54020,2,LOMBOK TIMUR,0
54400,54020,2,SUMBAWA,0
54590,54020,2,DOMPU,0
54666,54020,2,BIMA,0
54853,54020,2,SUMBAWA BARAT,0
54925,54020,2,KOTA MATARAM,0
54982,54020,2,KOTA BIMA,0
55026,54020,2,LOMBOK UTARA,0
55066,55065,2,KUPANG,0
55347,55065,2,TIMOR TENGAH SELATAN,0
55620,55065,2,TIMOR TENGAH UTARA,0
55819,55065,2,BELU,0
56051,55065,2,ALOR,0
56244,55065,2,FLORES TIMUR,0
56489,55065,2,SIKKA,0
56671,55065,2,ENDE,0
56904,55065,2,NGADA,0
57008,55065,2,MANGGARAI,0
57167,55065,2,SUMBA TIMUR,0
57346,55065,2,SUMBA BARAT,0
57406,55065,2,LEMBATA,0
57560,55065,2,ROTE NDAO,0
57649,55065,2,MANGGARAI BARAT,0
57778,55065,2,NAGEKEO,0
57886,55065,2,SUMBA TENGAH,0
57935,55065,2,SUMBA BARAT DAYA,0
58040,55065,2,KOTA KUPANG,0
58098,55065,2,MANGGARAI TIMUR,0
58219,55065,2,SABU RAIJUA,0
58286,58285,2,SAMBAS,0
58490,58285,2,PONTIANAK,0
58567,58285,2,SANGGAU,0
58749,58285,2,KETAPANG,0
59018,58285,2,SINTANG,0
59320,58285,2,KAPUAS HULU,0
59557,58285,2,BENGKAYANG,0
59699,58285,2,LANDAK,0
59869,58285,2,SEKADAU,0
59953,58285,2,MELAWI,0
60134,58285,2,KAYONG UTARA,0
60183,58285,2,KOTA PONTIANAK,0
60223,58285,2,KOTA SINGKAWANG,0
60255,58285,2,KUBU RAYA,0
60372,60371,2,KOTAWARINGIN BARAT,0
60468,60371,2,KOTAWARINGIN TIMUR,0
60653,60371,2,KAPUAS,0
60867,60371,2,BARITO SELATAN,0
60967,60371,2,BARITO UTARA,0
61077,60371,2,KATINGAN,0
61251,60371,2,SERUYAN,0
61362,60371,2,SUKAMARA,0
61400,60371,2,LAMANDAU,0
