4004,3205,3,SIMPANG KRAMAT,0
4021,3205,3,LAPANG,0
4033,3205,3,PIRAK TIMUR,0
4057,3205,3,GEUREDONG PASE,0
4069,3205,3,BANDA BARO,0
4079,3205,3,NISAM ANTARA,0
4087,4086,3,SIMEULUE TENGAH,0
4112,4086,3,SALANG,0
4129,4086,3,TEUPAH BARAT,0
4148,4086,3,SIMEULUE TIMUR,0
4178,4086,3,TELUK DALAM,0
4189,4086,3,SIMEULUE BARAT,0
4204,4086,3,TEUPAH SELATAN,0
4224,4086,3,ALAPAN,0
83455,4086,3,TEUPAH TENGAH,0
83456,4086,3,SIMEULUE CUT,0
4234,4233,3,PULAU BANYAK,0
4242,4233,3,SIMPANG KANAN,0
4268,4233,3,SINGKIL,0
4285,4233,3,GUNUNG MERIAH,0
4311,4233,3,KOTA BAHARU,0
4321,4233,3,SINGKIL UTARA,0
4329,4233,3,DANAU PARIS,0
4336,4233,3,SURO MAKMUR,0
4348,4233,3,SINGKOHOR,0
4355,4233,3,KUALA BARU,0
4360,4233,3,PULAU BANYAK BARAT,0
4363,4362,3,SAMALANGA,0
4410,4362,3,JEUNIEB,0
4454,4362,3,PEUDADA,0
4507,4362,3,JEUMPA,0
4550,4362,3,PEUSANGAN,0
4620,4362,3,MAKMUR,0
4648,4362,3,GANDAPURA,0
4689,4362,3,PANDRAH,0
4709,4362,3,JULI,0
4746,4362,3,JANGKA,0
4793,4362,3,SIMPANG MAMPLAM,0
4835,4362,3,PEULIMBANG,0
4858,4362,3,KOTA JUANG,0
4882,4362,3,KUALA,0
4903,4362,3,PEUSANGAN SIBLAH KRUENG,0
4925,4362,3,PEUSANGAN SELATAN,0
4947,4362,3,KUTA BLANG,0
4990,4989,3,BLANG PIDIE,0
5011,4989,3,TANGAN-TANGAN,0
5027,4989,3,MANGGENG,0
5045,4989,3,SUSOH,0
5074,4989,3,KUALA BATEE,0
5093,4989,3,BABAH ROT,0
5104,4989,3,LEMBAH SABIL,0
5118,4989,3,SETIA,0
5127,4989,3,JEUMPA,0
5139,5138,3,KUTAPANJANG,0
5152,5138,3,BLANGKEJEREN,0
5173,5138,3,RIKIT GAIB,0
5187,5138,3,TERANGUN,0
5211,5138,3,PINING,0
5221,5138,3,DABUN GELANG,0
5231,5138,3,BLANGPEGAYON,0
5244,5138,3,PUTERI BETUNG,0
5254,5138,3,BLANGJERANGO,0
5265,5138,3,PANTAN CUACA,0
5275,5138,3,TERIPE JAYA,0
5287,5286,3,TEUNOM,0
5324,5286,3,KRUENG SABEE,0
5342,5286,3,SETIA BAKTI,0
5356,5286,3,SAMPOINIET,0
5394,5286,3,JAYA,0
5443,5286,3,PANGA,0
83451,5286,3,INDRA JAYA,0
83452,5286,3,DARUL HIKMAH,0
83453,5286,3,PASIE RAYA,0
5464,5463,3,KUALA,0
5482,5463,3,SEUNAGAN,0
5517,5463,3,SEUNAGAN TIMUR,0
5552,5463,3,BEUTONG,0
5581,5463,3,DARUL MAKMUR,0
5634,5463,3,SUKA MAKMUE,0
5654,5463,3,KUALA PESISIR,0
5671,5463,3,TADU RAYA,0
83454,5463,3,TRIPA MAKMUR,0
83457,5463,3,BEUTONG ATEUH BANGGALANG,0
5695,5694,3,MANYAK PAYED,0
5732,5694,3,BENDAHARA,0
5766,5694,3,KARANG BARU,0
5798,5694,3,SERUWAY,0
5823,5694,3,KOTA KUALASIMPANG,0
5829,5694,3,KEJURUAN MUDA,0
5845,5694,3,TAMIANG HULU,0
5855,5694,3,RANTAU,0
5872,5694,3,BANDA MULIA,0
5883,5694,3,BANDAR PUSAKA,0
5899,5694,3,TENGGULUN,0
5905,5694,3,SEKERAK,0
5921,5920,3,TIMANG GAJAH,0
5952,5920,3,PINTU RIME GAYO,0
5976,5920,3,BUKIT,0
6017,5920,3,WIH PESAM,0
6045,5920,3,BANDAR,0
6081,5920,3,SYIAH UTAMA,0
6098,5920,3,PERMATA,0
6126,5920,3,BENER KELIPAH,0
6139,5920,3,MESIDAH,0
6155,5920,3,GAJAH PUTIH,0
6167,6166,3,MEUREUDU,0
6198,6166,3,ULIM,0
6229,6166,3,JANGKA BUYA,0
6248,6166,3,BANDAR DUA,0
6294,6166,3,MEURAH DUA,0
6314,6166,3,BANDAR BARU,0
6358,6166,3,PANTERAJA,0
6369,6166,3,TRIENGGADENG,0
6398,6397,3,BAITURRAHMAN,0
6409,6397,3,KUTA ALAM,0
6421,6397,3,MEURAXA,0
6438,6397,3,SYIAH KUALA,0
6449,6397,3,LUENG BATA,0
6459,6397,3,KUTA RAJA,0
6466,6397,3,BANDA RAYA,0
6477,6397,3,JAYA BARU,0
6487,6397,3,ULEE KARENG,0
6498,6497,3,SUKAKARYA,0
6507,6497,3,SUKAJAYA,0
6519,6518,3,MUARA DUA,0
6537,6518,3,BANDA SAKTI,0
6556,6518,3,BLANG MANGAT,0
6579,6518,3,MUARA SATU,0
6592,6591,3,LANGSA TIMUR,0
6607,6591,3,LANGSA BARAT,0
6617,6591,3,LANGSA KOTA,0
6628,6591,3,LANGSA LAMA,0
6638,6591,3,LANGSA BARO,0
6649,6648,3,SIMPANG KIRI,0
6664,6648,3,PENANGGALAN,0
6675,6648,3,RUNDENG,0
6699,6648,3,SULTAN DAULAT,0
6717,6648,3,LONGKIB,0
6730,6729,3,KOTAPINANG,0
6741,6729,3,KAMPUNG RAKYAT,0
6757,6729,3,TORGAMBA,0
6772,6729,3,SUNGAI KANAN,0
6782,6729,3,SILANGKITANG,0
6790,6789,3,KUALUH HULU,0
6804,6789,3,KUALUH LEIDONG,0
6812,6789,3,KUALUH HILIR,0
6820,6789,3,AEK KUO,0
6829,6789,3,MARBAU,0
6848,6789,3,NA IX - X,0
6862,6789,3,AEK NATAS,0
6875,6789,3,KUALUH SELATAN,0
6889,6888,3,LOTU,0
6903,6888,3,SAWO,0
6914,6888,3,TUHEMBERUA,0
6923,6888,3,SITOLU ORI,0
6930,6888,3,NAMOHALU ESIWA,0
6942,6888,3,ALASA TALUMUZOI,0
6949,6888,3,ALASA,0
6964,6888,3,TUGALA OYO,0
6973,6888,3,AFULU,0
6983,6888,3,LAHEWA,0
7005,6888,3,LAHEWA TIMUR,0
7014,7013,3,LAHOMI,0
7026,7013,3,SIROMBU,0
7052,7013,3,MANDREHE BARAT,0
7067,7013,3,MORO'O,0
7078,7013,3,MANDREHE,0
7099,7013,3,MANDREHE UTARA,0
7112,7013,3,LOLOFITU MOI,0
7126,7013,3,ULU MORO'O,0
7133,7132,3,GUNUNGSITOLI,0
7166,7132,3,GUNUNGSITOLI SELATAN,0
7182,7132,3,GUNUNGSITOLI UTARA,0
7193,7132,3,GUNUNGSITOLI IDANOI,0
7220,7132,3,GUNUNGSITOLI ALO'OA,0
7230,7132,3,GUNUNGSITOLI BARAT,0
7241,7240,3,BARUS,0
7255,7240,3,SORKAM,0
7271,7240,3,PANDAN,0
7281,7240,3,PINANGSORI,0
7289,7240,3,MANDUAMAS,0
7299,7240,3,KOLANG,0
7312,7240,3,TAPIAN NAULI,0
7322,7240,3,SIBABANGUN,0
7330,7240,3,SOSOR GADONG,0
7340,7240,3,SORKAM BARAT,0
7352,7240,3,SIRANDORUNG,0
7361,7240,3,ANDAM DEWI,0
7376,7240,3,SITAHUIS,0
7383,7240,3,TUKKA,0
7392,7240,3,BADIRI,0
7402,7240,3,PASARIBU TOBING,0
7411,7240,3,BARUS UTARA,0
7418,7240,3,SUKA BANGUN,0
7425,7240,3,LUMUT,0
7432,7240,3,SARUDIK,0
7439,7438,3,TARUTUNG,0
7471,7438,3,SIATAS BARITA,0
7484,7438,3,ADIAN KOTING,0
7499,7438,3,SIPOHOLON,0
7514,7438,3,PAHAE JULU,0
7534,7438,3,PAHAE JAE,0
7548,7438,3,SIMANGUMBAN,0
7557,7438,3,PURBA TUA,0
7569,7438,3,SIBORONG-BORONG,0
7591,7438,3,PAGARAN,0
7606,7438,3,PARMONANGAN,0
7621,7438,3,SIPAHUTAR,0
7645,7438,3,PANGARIBUAN,0
7668,7438,3,GAROGA,0
7681,7438,3,MUARA,0
7698,7697,3,ANGKOLA BARAT,0
7713,7697,3,BATANG TORU,0
7737,7697,3,ANGKOLA TIMUR,0
7753,7697,3,SIPIROK,0
7794,7697,3,SAIPAR DOLOK HOLE,0
7809,7697,3,ANGKOLA SELATAN,0
7827,7697,3,BATANG ANGKOLA,0
7864,7697,3,ARSE,0
7875,7697,3,MARANCAR,0
7888,7697,3,SAYUR MATINGGI,0
7908,7697,3,AEK BILAH,0
7921,7697,3,MUARA BATANG TORU,0
7931,7697,3,TANO TOMBANGAN ANGKOLA,0
7949,7697,3,ANGKOLA SANGKUNUR,0
7961,7960,3,HILIDUHO,0
7975,7960,3,GIDO,0
8001,7960,3,IDANO GAWO,0
8020,7960,3,BAWOLATO,0
8037,7960,3,MA'U,0
8047,7960,3,SOMOLO-MOLO,0
8056,7960,3,HILISERANGKAI,0
8069,7960,3,BOTOMUZOI,0
8082,7960,3,ULUGAWO,0
83458,7960,3,SOGAE'ADU,0
8095,8094,3,BAHOROK,0
8115,8094,3,SALAPIAN,0
8133,8094,3,KUALA,0
8151,8094,3,SEI BINGEI,0
8168,8094,3,BINJAI,0
8176,8094,3,SELESAI,0
8191,8094,3,STABAT,0
8204,8094,3,WAMPU,0
8220,8094,3,SECANGGANG,0
8240,8094,3,HINAI,0
8254,8094,3,TANJUNG PURA,0
8274,8094,3,PADANG TUALANG,0
8289,8094,3,GEBANG,0
8302,8094,3,BABALAN,0
8311,8094,3,PANGKALAN SUSU,0
8323,8094,3,BESITANG,0
8334,8094,3,SEI LEPAN,0
8350,8094,3,BRANDAN BARAT,0
8358,8094,3,BATANG SERANGAN,0
8368,8094,3,SAWIT SEBERANG,0
8376,8094,3,SIRAPIT,0
8387,8094,3,KUTAMBARU,0
8398,8094,3,PEMATANG JAYA,0
8409,8408,3,KABANJAHE,0
8423,8408,3,BERASTAGI,0
8433,8408,3,BARUSJAHE,0
8453,8408,3,TIGAPANAH,0
8476,8408,3,MEREK,0
8496,8408,3,MUNTE,0
8519,8408,3,JUHAR,0
8544,8408,3,TIGABINANGA,0
8564,8408,3,LAUBALENG,0
8580,8408,3,MARDINGDING,0
8593,8408,3,PAYUNG,0
8602,8408,3,SIMPANG EMPAT,0
8620,8408,3,KUTABULUH,0
8637,8408,3,DOLAT RAYAT,0
8645,8408,3,MERDEKA,0
8655,8408,3,NAMAN TERAN,0
8670,8408,3,TIGANDERKET,0
8689,8688,3,GUNUNG MERIAH,0
8702,8688,3,TANJUNG MORAWA,0
8729,8688,3,SIBOLANGIT,0
8760,8688,3,KUTALIMBARU,0
8775,8688,3,PANCUR BATU,0
8801,8688,3,NAMORAMBE,0
8838,8688,3,SIBIRU-BIRU,0
8856,8688,3,STM HILIR,0
8872,8688,3,BANGUN PURBA,0
8906,8688,3,GALANG,0
8936,8688,3,STM HULU,0
8957,8688,3,PATUMBAK,0
8966,8688,3,DELI TUA,0
8973,8688,3,SUNGGAL,0
8991,8688,3,HAMPARAN PERAK,0
9012,8688,3,LABUHAN DELI,0
9018,8688,3,PERCUT SEI TUAN,0
9039,8688,3,BATANG KUIS,0
9051,8688,3,LUBUK PAKAM,0
9065,8688,3,PAGAR MERBAU,0
9082,8688,3,PANTAI LABU,0
9102,8688,3,BERINGIN,0
9115,9114,3,SIANTAR,0
9133,9114,3,GUNUNG MALELA,0
9150,9114,3,GUNUNG MALIGAS,0
9160,9114,3,PANEI,0
9172,9114,3,PANOMBEIAN PANE,0
9182,9114,3,JORLANG HATARAN,0
9192,9114,3,RAYA KAHEAN,0
9204,9114,3,BOSAR MALIGAS,0
9220,9114,3,SIDAMANIK,0
9234,9114,3,PEMATANG SIDAMANIK,0
9245,9114,3,TANAH JAWA,0
9266,9114,3,HATONDUHAN,0
9276,9114,3,DOLOK PANRIBUAN,0
9287,9114,3,PURBA,0
9298,9114,3,HARANGGAOL HORISON,0
9304,9114,3,GIRSANG SIPANGAN BOLON,0
9310,9114,3,DOLOK BATU NANGGAR,0
9326,9114,3,HUTA BAYU RAJA,0
9340,9114,3,JAWA MARAJA BAH JAMBI,0
9349,9114,3,DOLOK PARDAMEAN,0
9360,9114,3,PEMATANG BANDAR,0
9372,9114,3,BANDAR HULUAN,0
9382,9114,3,BANDAR,0
9397,9114,3,BANDAR MASILAM,0
9407,9114,3,SILIMAKUTA,0
9414,9114,3,DOLOK SILAU,0
9424,9114,3,SILOU KAHEAN,0
9441,9114,3,TAPIAN DOLOK,0
9452,9114,3,RAYA,0
9470,9114,3,UJUNG PADANG,0
9488,9114,3,PAMATANG SILIMA HUTA,0
9498,9497,3,MERANTI,0
9506,9497,3,AIR JOMAN,0
9514,9497,3,TANJUNG BALAI,0
9523,9497,3,SEI KEPAYANG,0
9530,9497,3,SIMPANG EMPAT,0
9539,9497,3,AIR BATU,0
9552,9497,3,PULAU RAKYAT,0
9565,9497,3,BANDAR PULAU,0
9576,9497,3,BUNTU PANE,0
9586,9497,3,BANDAR PASIR MANDOGE,0
9596,9497,3,AEK KUASAN,0
9604,9497,3,KOTA KISARAN BARAT,0
9618,9497,3,KOTA KISARAN TIMUR,0
9631,9497,3,AEK SONGSONGAN,0
9641,9497,3,RAHUNING,0
9649,9497,3,SEI DADAP,0
9660,9497,3,SEI KEPAYANG BARAT,0
9667,9497,3,SEI KEPAYANG TIMUR,0
9673,9497,3,TINGGI RAJA,0
9681,9497,3,SETIA JANJI,0
9687,9497,3,SILAU LAUT,0
9693,9497,3,RAWANG PANCA ARGA,0
9701,9497,3,PULO BANDRING,0
9712,9497,3,TELUK DALAM,0
9719,9497,3,AEK LEDONG,0
9728,9727,3,RANTAU UTARA,0
9739,9727,3,RANTAU SELATAN,0
9749,9727,3,BILAH BARAT,0
9760,9727,3,BILAH HILIR,0
9774,9727,3,BILAH HULU,0
9799,9727,3,PANGKATAN,0
9807,9727,3,PANAI TENGAH,0
9818,9727,3,PANAI HILIR,0
9827,9727,3,PANAI HULU,0
9836,9835,3,SIDIKALANG,0
9848,9835,3,SUMBUL,0
9868,9835,3,TIGALINGGA,0
9883,9835,3,SIEMPAT NEMPU,0
9897,9835,3,SILIMA PUNGGA PUNGA,0
9914,9835,3,TANAH PINEM,0
9934,9835,3,SIEMPAT NEMPU HULU,0
9947,9835,3,SIEMPAT NEMPU HILIR,0
9958,9835,3,PEGAGAN HILIR,0
9972,9835,3,PARBULUAN,0
9984,9835,3,LAE PARIRA,0
9994,9835,3,GUNUNG SITEMBER,0
10003,9835,3,BRAMPU,0
10009,9835,3,SILAHISABUNGAN,0
10015,9835,3,SITINJO,0
10021,10020,3,BALIGE,0
10055,10020,3,LAGUBOTI,0
10076,10020,3,SILAEN,0
10091,10020,3,HABINSARAN,0
10102,10020,3,PINTU POHAN MERANTI,0
10113,10020,3,BORBOR,0
10120,10020,3,PORSEA,0
10147,10020,3,AJIBATA,0
10157,10020,3,LUMBAN JULU,0
10173,10020,3,ULUAN,0
10191,10020,3,SIGUMPAR,0
10200,10020,3,NASSAU,0
10206,10020,3,TAMPAHAN,0
10213,10020,3,SIANTAR NARUMONDA,0
83408,10020,3,BONATUA LUNASI,0
83409,10020,3,PARMAKSIAN,0
10228,10227,3,PANYABUNGAN KOTA,0
10267,10227,3,PANYABUNGAN UTARA,0
10280,10227,3,PANYABUNGAN TIMUR,0
10296,10227,3,PANYABUNGAN SELATAN,0
10308,10227,3,PANYABUNGAN BARAT,0
10319,10227,3,SIABU,0
10343,10227,3,BUKIT MALINTANG,0
10355,10227,3,KOTANOPAN,0
10392,10227,3,LEMBAH SORIK MARAPI,0
10402,10227,3,TAMBANGAN,0
10423,10227,3,ULU PUNGKUT,0
10437,10227,3,MUARA SIPONGI,0
10453,10227,3,BATANG NATAL,0
10485,10227,3,LINGGA BAYU,0
10505,10227,3,BATAHAN,0
10524,10227,3,NATAL,0
10554,10227,3,MUARA BATANG GADIS,0
10569,10227,3,RANTO BAEK,0
10588,10227,3,HUTA BARGOT,0
10602,10227,3,PUNCAK SORIK MARAPI,0
10614,10227,3,PAKANTAN,0
10623,10227,3,SINUNUKAN,0
10638,10227,3,NAGA JUANG,0
10647,10646,3,LOLOMATUA,0
10674,10646,3,GOMO,0
10699,10646,3,LAHUSA,0
10735,10646,3,HIBALA,0
10758,10646,3,PULAU-PULAU BATU,0
10805,10646,3,TELUK DALAM,0
10823,10646,3,AMANDRAYA,0
10845,10646,3,LALOWA'U,0
10887,10646,3,SUSUA,0
10902,10646,3,MANIAMOLO,0
10917,10646,3,HILIMEGAI,0
10929,10646,3,TOMA,0
10941,10646,3,MAZINO,0
10953,10646,3,UMBUNASI,0
10963,10646,3,ARAMO,0
10979,10646,3,PULAU-PULAU BATU TIMUR,0
10990,10646,3,MAZO,0
11005,10646,3,FANAYAMA,0
83459,10646,3,ULUNOYO,0
83460,10646,3,HURUNA,0
83461,10646,3,O'O'U,0
83462,10646,3,ONOHAZUMBA,0
83463,10646,3,HILISALAWA'AHE,0
83464,10646,3,ULUSUSUA,0
83465,10646,3,SIDUA'ORI,0
83466,10646,3,SOMAMBAWA,0
83467,10646,3,BORONADU,0
83468,10646,3,SIMUK,0
83469,10646,3,PULAU-PULAU BATU BARAT,0
83470,10646,3,PULAU-PULAU BATU UTARA,0
83471,10646,3,TANAH MASA,0
11023,11022,3,SITELU TALI URANG JEHE,0
11034,11022,3,KERAJAAN,0
11045,11022,3,SALAK,0
11052,11022,3,SITELU TALI URANG JULU,0
11058,11022,3,PERGETTENG GETTENG SENGKUT,0
11064,11022,3,PAGINDAR,0
11069,11022,3,TINADA,0
11076,11022,3,SIEMPAT RUBE,0
11084,11083,3,PARLILITAN,0
11105,11083,3,POLLUNG,0
11119,11083,3,BAKTIRAJA,0
11127,11083,3,PARANGINAN,0
11139,11083,3,LINTONG NIHUTA,0
11162,11083,3,DOLOK SANGGUL,0
11192,11083,3,SIJAMAPOLANG,0
